"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7","logFC_ash1"
"CM002237.1.71401.71700",-0.281953663447158,-0.122344301305175,0.00252350915418954,0.319247801506403,-1.81882765382805
"CM002237.1.73201.73500",-0.227425072941305,-0.109462610715279,-0.221375981827502,0.0478018263792756,-1.22433626087574
"CM002237.1.73501.73800",-0.160917546582774,-0.122214202446483,-0.168588593929189,0.109639594181791,-1.10288003302275
"CM002237.1.73801.74100",-0.471562072651295,-0.160292235567536,-0.167229594739012,-0.114495111633027,-1.47940767430165
"CM002237.1.74701.75000",-0.0616434493047669,0.0776799000547926,-0.397895697714762,-0.233040722070718,-1.92745089302111
"CM002237.1.75001.75300",-0.0150841083246491,-0.366215660937338,-1.10877928615462,-1.07170405856658,-1.84341286938711
"CM002237.1.76501.76800",-0.150931951879547,-0.623141780614678,-1.58381546148651,-0.814542824239399,-1.75285804554605
"CM002237.1.77701.78000",-0.210365670989667,-0.126739271200492,-0.584953876595081,0.25864145055663,-1.8472579158724
"CM002237.1.107101.107400",0.191174916505764,0.254483502938258,-0.0235355387999717,-0.12097601607435,-1.91252611764236
"CM002237.1.107401.107700",-0.175996054150991,0.242384397444513,0.0507544997364809,0.185412950749626,-0.860189275627278
"CM002237.1.107701.108000",-0.033978736285319,-0.0623244883560326,-0.21404242064024,-0.406215447416024,-1.69629241767405
"CM002237.1.147901.148200",0.145765747332206,-0.191301455739177,0.0805169661773359,0.65116439798894,-1.75662567782949
"CM002237.1.563101.563400",0.042020722637384,-0.227698215231663,-0.365243457006451,0.158131041527729,-0.882945259610899
"CM002237.1.564601.564900",-0.0304222506101998,-0.201684278083954,-0.26264145711667,-0.035341443130982,-1.43518579710262
"CM002237.1.564901.565200",-0.177287826768586,-0.191806811367006,0.182041546830746,0.251592919321903,-1.80635156554683
"CM002237.1.566101.566400",-0.0958304442172277,-0.32124561856622,-0.257370033290026,0.0737147570605658,-1.00226951839721
"CM002237.1.566401.566700",-0.0314112959815051,-0.155985769095485,-0.401634801342922,0.589269699568836,-1.5788133272419
"CM002237.1.566701.567000",0.31669785212145,0.0960061723873738,0.210618979860858,0.761638190316828,-2.08828425082013
"CM002237.1.567001.567300",0.176362486869349,-0.199890971334305,0.00782567041514412,0.386288410971794,-1.85076052350382
"CM002237.1.569101.569400",-0.599401943404636,0.0770338235561135,-0.390425082699764,0.0495886469603815,-2.15685551917331
"CM002237.1.569401.569700",0.322875627395937,0.258201452818328,0.2711919104632,0.718111444949482,-2.27992233229798
"CM002237.1.569701.570000",0.0408437753852436,0.092271026275948,-0.207701374588161,0.914650572494463,-1.28090699156177
"CM002237.1.570001.570300",-0.00836741683149306,-0.127878589114338,-0.0738039546599294,0.32590581565662,-3.27712404378424
"CM002237.1.585301.585600",-0.436421051560579,-0.325062812373889,-0.325691026607304,0.0489065147674504,-2.51872659070906
"CM002237.1.585601.585900",0.0367395894202342,0.382784268349188,0.264296166666238,0.318171313950107,-2.70702528024189
"CM002237.1.1677901.1678200",0.0564607099748791,-0.12233947924471,0.304149486472351,-0.248037907105146,-1.04821341387194
"CM002237.1.1678201.1678500",0.311041323388387,0.191097149371426,-0.196467135982722,0.670382983075241,-1.13910820353827
"CM002237.1.1680601.1680900",-0.18365534096315,-0.286487699102236,-0.158372885107792,0.513031713249274,-1.32486288612543
"CM002237.1.1680901.1681200",-0.796221992049165,-1.22705600033452,-0.938499213426732,0.0426127797864818,-0.970041993855707
