"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7","logFC_ash1"
"CM002239.1.549301.549600",-1.08613779458894,-1.28953002307712,-2.39554127070112,0.476298337335279,-1.71855775503822
"CM002239.1.555601.555900",-1.70770402590292,-1.83161557450276,-3.03421895072563,0.0669466049005437,-2.35887535169987
"CM002239.1.555901.556200",-0.916969339499441,-1.66601036472343,-3.20976030277039,0.28484587384868,-2.21107284246322
"CM002239.1.556201.556500",-0.604119502263695,-0.952330921935571,-2.50158934396154,0.184945127521091,-1.87838395248661
"CM002239.1.557401.557700",-1.17431310074339,-1.19402064030925,-1.98720111355265,0.00440861677025716,-2.85310020593026
"CM002239.1.557701.558000",-0.826632026093151,-0.934310367025257,-1.64801370347802,0.286421120567681,-2.69441436270109
"CM002239.1.558001.558300",-1.01100671295045,-1.29952663479621,-1.71245354108384,0.0956300423786486,-2.43029622259541
"CM002239.1.558301.558600",-1.23238541118312,-1.65342555167454,-1.95422185144699,-0.0641640041819192,-2.37265563178009
"CM002239.1.558601.558900",-0.836979321278243,-1.47653385380285,-2.53595438384611,0.393066514592257,-3.11012047993153
"CM002239.1.561301.561600",-0.87553678877596,-0.912951698698626,-0.987100249983417,-0.628538206865805,-2.06908699307609
"CM002239.1.561601.561900",-0.63801744478719,-0.283482298160322,-0.756905918431957,0.404935720192781,-1.40555883984345
"CM002239.1.569401.569700",0.00953756982093825,0.00615508191790823,0.213349805714456,0.571426183796517,-1.44664734099843
"CM002239.1.569701.570000",-0.134082853538557,-0.193216594506383,0.00735420746490735,0.138750362492875,-1.70265348809148
"CM002239.1.580801.581100",0.0849049426630389,-0.162529965955468,-0.147032404115322,1.02692141202108,-1.89725053564269
"CM002239.1.581101.581400",-0.966171980772116,-0.558622265019002,-0.517950824911163,-0.176939548836137,-2.48409782182999
"CM002239.1.582001.582300",0.297229592918634,-0.327125173313824,-1.30457720778241,0.319179910034991,-1.83565403938602
"CM002239.1.582301.582600",-0.3939947546108,-0.525502516045375,-1.03495738514962,0.475428681302682,-1.75720159910284
"CM002239.1.582601.582900",-0.460589103182467,-0.639609657218671,-1.00821369319297,0.231599938995149,-1.8119695651027
"CM002239.1.583501.583800",-0.630744441141863,-0.311605131151404,-1.18923361735784,0.00751170241544577,-2.26545037547161
"CM002239.1.583801.584100",-0.890124733843764,-0.614239578381031,-0.746316654835581,-0.00767211526914886,-2.43174134417268
"CM002239.1.584101.584400",-1.17430601947152,-0.943566045503844,-1.20015478018807,-0.526882406602327,-1.70418834777727
"CM002239.1.589801.590100",-1.07783064984646,-0.952924351389157,-0.930300913009373,0.399344417161844,-2.24275739678034
"CM002239.1.590101.590400",-0.465882254758459,-0.62102401141655,-0.918481567839004,0.437897429021758,-1.83367795703002
"CM002239.1.590401.590700",-0.2353078095133,-0.403362731835458,-0.85711575475114,0.358454730877919,-2.37058563851671
"CM002239.1.590701.591000",-0.328452262936931,-0.554919779954465,-1.0182957838582,0.145862384756388,-1.83348279353984
"CM002239.1.595501.595800",-0.438953672016743,-0.74533164294813,-0.262363942972713,-0.189163246078636,-2.23744256721736
"CM002239.1.595801.596100",-0.5154703181862,-0.338759026091294,0.119595538661333,0.0471718873324184,-1.86135922620268
"CM002239.1.597901.598200",-1.61568669941509,-1.1106268329219,-2.14980455237604,-0.316935812616401,-2.21253089386423
"CM002239.1.598201.598500",-1.13778590899949,-1.22898416322524,-1.9683168330518,-0.456438581720013,-1.95390243577762
"CM002239.1.615601.615900",-1.10415103658687,-1.29318131680865,-1.21698278514103,-0.872227479471059,-2.22493768451769
"CM002239.1.615901.616200",-0.792109872702485,-0.893569844981535,-1.13421269644124,-0.778902164950646,-2.11778468224432
