"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002238.1.5254201.5254500",0.294480256288545,1.05643293924952,1.08638417917165,1.80278249480748,0.888719896940888
"CM002238.1.5260201.5260500",-1.44096863615296,-1.30810506101439,-1.72827795771271,-2.12435231976894,-1.41723872169081
"CM002238.1.5269801.5270100",0.860949006470386,1.11743412490576,0.20920494108913,0.808683350269272,0.395770716172603
"CM002238.1.5271001.5271300",-0.711423325833973,-0.655744254343407,-1.40771096614203,-0.976133878376028,-0.986323310571996
"CM002238.1.5271901.5272200",-1.03668062736348,-0.848899666802826,-0.844580635832779,-1.81560462608654,-1.53327846958656
"CM002239.1.1201.1500",-1.24496493810919,-0.978760119614889,-0.559508457552685,-0.962186598217537,-0.0398677441684138
"CM002239.1.19501.19800",-2.85718507741768,-2.44105215891359,-3.04518582392931,-3.37569073083031,-3.32971371162999
"CM002239.1.24301.24600",0.442386942355321,0.314842277428714,0.713109454372534,0.727072871095588,1.5345812104996
"CM002239.1.31501.31800",-1.89376867723004,-1.41515040403816,-1.0648319854849,-1.5127900576522,-0.915311654945562
"CM002239.1.31801.32100",-1.98820426136955,-1.46987513621298,-2.37935593404024,-1.80508971000485,-3.38275977491524
"CM002239.1.55201.55500",-1.37090985192777,-1.12252363119634,-0.468670385324181,-0.461893925858914,-0.451760189828874
"CM002239.1.71101.71400",0.56079954933841,0.994815494735633,0.906402948631929,1.27294006739344,1.4487253923054
"CM002239.1.103501.103800",0.241419249604704,0.593091247057676,0.606235024083231,0.908420708736601,1.12957534292862
"CM002239.1.106801.107100",-1.48679083423725,-1.06249254515557,-1.46788135860671,-1.59381427063036,-2.00799773326387
"CM002239.1.107101.107400",-0.522909888928794,-0.884546564583443,-0.752390674925151,-0.732913553405169,-1.40857734081925
"CM002239.1.177901.178200",-1.51937573677099,-1.23321656886663,-0.411121033893472,-0.814380901519097,-0.0306386505285087
"CM002239.1.183901.184200",-0.78354753605907,-1.54764101093498,-0.847379496792842,-0.996534857795804,-0.715951773792712
"CM002239.1.191401.191700",-0.828665955967062,-1.09489060208152,-1.09876665112968,-1.63398700498314,-1.33738129138963
"CM002239.1.191701.192000",-0.82859765080395,-1.01315814023926,-0.910464963920672,-0.999369289965335,-0.806854617918098
"CM002239.1.195301.195600",-1.1172356543885,-0.0626208398221317,-0.330429339248479,-1.03081051422696,-0.642759466415937
"CM002239.1.202501.202800",-0.999744128271716,-1.94348417089086,-0.548587273098925,-1.13484211857048,-0.604440381138263
"CM002239.1.205201.205500",-1.38559951019557,-1.54971806924178,-0.902312990821388,-2.11293300611341,-1.06574342419434
"CM002239.1.206101.206400",-0.957435099649065,-1.10850510370619,-0.866568319047933,-1.12975019467127,-0.202974010591997
"CM002239.1.206401.206700",-1.28293331715835,-1.37134986375563,-1.7290989984329,-1.53699139142135,-0.557341239875349
"CM002239.1.210001.210300",-0.975309008286888,-1.10012246547756,-1.09584043763969,-0.970612196737254,-0.105068806244954
"CM002239.1.218401.218700",-1.5370470746759,-1.09824582467007,-1.07287742013862,-1.33440990564961,-0.960486622910454
"CM002239.1.225901.226200",-1.41461998892921,-1.07401888113056,-0.833845052205681,-0.726460825193416,-0.519683279623392
"CM002239.1.254401.254700",-1.34735083161455,-0.708174646283132,-0.875876723975561,-1.44815059398728,-0.377661767240329
"CM002239.1.307501.307800",0.627458550286182,0.355714438275705,0.837686166890803,0.847592307464989,1.44576963532025
"CM002239.1.312301.312600",-0.286354895191459,-0.879979217001522,-0.858297553899668,-1.32223957571827,-1.02970024926336
"CM002239.1.314701.315000",-1.7434240107408,-0.797993649632342,-0.764786625463548,-0.495736867015119,-0.296794233945186
"CM002239.1.317701.318000",-2.88970468411421,-2.07844347200784,-2.22939166808536,-2.39436373528405,-2.50908054504201
"CM002239.1.320101.320400",-1.01118876378076,-1.61856214381957,-0.802502199824174,-1.12860020593182,-0.45109717671241
"CM002239.1.321901.322200",-1.13138856681786,-1.15749818524968,-0.690890457241865,-1.20448051417457,-0.413340096245492
"CM002239.1.323401.323700",-1.29352738483352,-0.706324723258266,-0.160792017429547,-0.765664011436876,0.0461320273803327
"CM002239.1.325201.325500",-1.08445661938923,-1.32715726290387,-0.594233957451588,-0.431488020725164,-0.456962029621089
"CM002239.1.327601.327900",-1.34983908066172,-0.988597239674705,-0.679825256726001,-0.857848700035479,-0.279367524428439
"CM002239.1.327901.328200",-1.03382490422289,-0.667639801983179,0.00299790167934206,-0.0406354536383677,0.413314188180793
"CM002239.1.348901.349200",-0.476346924117002,-1.10602966587029,-0.247942282696458,-0.214342656694534,-0.11382921659205
"CM002239.1.360301.360600",-0.253180859203235,0.542374032144121,0.896062899644647,1.46889807343095,0.859245233117557
"CM002239.1.361501.361800",-0.631727644765534,0.0404005620523907,0.283947237470244,0.948461392413929,0.55336064858083
"CM002239.1.374101.374400",0.227372645990406,0.121085324004371,0.573017801504787,1.06963910708455,1.19621028506429
"CM002239.1.375901.376200",-0.66561757112436,-1.16709656749823,-0.885946367401111,-0.479106180528966,0.169346435214795
"CM002239.1.389701.390000",-1.29446743187877,-0.325348416483222,-0.0882581299611831,0.0797753424227276,-0.44320221868235
"CM002239.1.391501.391800",-0.10076742923615,0.753942289541589,1.09478634589124,1.06397486903583,0.745808939970658
"CM002239.1.409801.410100",-1.02879686509073,-0.0770066141132268,0.00347481218664857,-0.0645083680152833,-0.316588182210085
"CM002239.1.465901.466200",-1.11015171530475,0.464874626570059,0.725712861171908,0.629938212408685,0.167220365852546
"CM002239.1.474001.474300",-1.37280219515134,-0.475739647420383,-0.0369200530453253,-0.0180647134241592,-0.470132183675553
"CM002239.1.548701.549000",-0.117174994308316,0.801784942742866,1.04273252455591,1.24416848752846,0.383306682569624
"CM002239.1.558001.558300",-0.576892566543942,-0.215925154355488,0.170957056814886,0.887176210663524,0.136826807662549
"CM002239.1.558901.559200",-1.1645286285625,-0.346003179475279,0.0579755850677195,0.271414305194261,-0.0608683117552581
"CM002239.1.576601.576900",-2.6107419804898,-2.02202306347598,-2.51607913593961,-2.2766403324745,-2.10974046757098
"CM002239.1.590701.591000",-1.1139146333612,0.0700647242616344,-0.0368321097952224,0.221479284444635,0.0538719383941931
"CM002239.1.591001.591300",-1.14430520612123,-0.488289127392613,0.163799208130441,0.669295936202669,-0.0910676443209383
"CM002239.1.597901.598200",-0.637507987033089,-0.968924048222676,-0.427459689327447,-0.990192988606292,0.356822624027437
"CM002239.1.615901.616200",-1.13334252007584,-0.312295476227787,-0.331399667758568,-0.631859388215843,-0.518951573322369
"CM002239.1.619801.620100",-2.04091434605065,-2.30259763364792,-1.86351607094965,-2.66740127545001,-1.85807692684281
"CM002239.1.633301.633600",-0.959642154458599,-0.680031910343739,-0.646512441134854,-1.08987831268734,-0.359677173202105
"CM002239.1.633601.633900",-1.94625058698407,-1.02155698954367,-2.27860693117307,-2.58731013080136,-2.35506832168679
"CM002239.1.638701.639000",0.214386013277994,1.05134484806834,0.382432331765133,0.571829374939379,0.457541099717284
"CM002239.1.646201.646500",-0.904149913810833,-0.960071960250581,-0.583235618984101,-1.13148973552254,-0.206362834578459
"CM002239.1.648601.648900",-1.04121595066903,-0.828385333298193,-0.574338148903555,-0.348517291367819,-0.183567039027752
"CM002239.1.649801.650100",-1.61679359291256,-1.01844844435706,-0.722019320082014,-0.811470798323801,-0.332049075743216
"CM002239.1.651301.651600",-0.343920393470836,-0.837403960324526,-0.687462833260523,-1.0249123290884,0.0299810666418327
"CM002239.1.651601.651900",-0.922930998230854,-0.988960151267099,-1.01468828387563,-1.27641884093568,-0.661071422023233
"CM002239.1.656401.656700",-2.0535702916634,-1.69598199529311,-1.78106593155101,-2.15989894801267,-2.59877736505904
"CM002239.1.656701.657000",-2.54530971973529,-2.79825980970921,-2.13760808399068,-3.64700029929764,-2.36059021281408
"CM002239.1.660601.660900",-1.22471688409577,-0.842900546489992,-0.499203250263877,-0.731309573246305,-1.08597410521096
"CM002239.1.660901.661200",-1.08230275219835,-0.364361084251189,-0.123991932088241,-0.585376638140904,-0.0869809668222861
"CM002239.1.699001.699300",-1.13639896049821,-0.963457630264361,-1.38257350700397,-1.37112790872405,-1.06601964462705
"CM002239.1.710101.710400",-1.3508265657982,-1.13393117669977,-1.05049104179381,-1.67604648431764,-0.386400655622037
"CM002239.1.719401.719700",-0.859221600274178,-0.805040873574149,-0.988322149897608,-1.23014238878185,-0.700450948250118
"CM002239.1.727201.727500",-0.539413928416229,-0.38158267360841,-0.218623686540436,-0.988880942688706,-0.600102049168986
"CM002239.1.731401.731700",-0.665647525436816,-0.856241681625283,-0.658641220921641,-1.04459787299242,0.0182015687277688
"CM002239.1.731701.732000",-1.13171615230525,-1.26679952831704,-0.686834724373492,-1.38172553629298,-0.753626959726392
"CM002239.1.741001.741300",-1.84944990523417,-1.16608239185195,-1.44632950051519,-1.63334856306145,-1.45415421188063
"CM002239.1.763501.763800",-1.14634295129529,-1.36494713211629,-0.622033528112138,-0.763022946592702,-0.436462953931396
"CM002239.1.838501.838800",0.115847367837645,1.2078175190587,0.59662117590418,0.543881296752887,-0.0622060845027037
"CM002239.1.842101.842400",-0.793662947333637,-1.1815271783331,-1.24871877636093,-1.23648794683686,-0.98143113020328
"CM002239.1.3026401.3026700",-1.14314087101301,-0.770116438155928,-0.0257738289014811,-0.622124338895721,-0.429968189661422
"CM002239.1.5080501.5080800",0.62590972409815,1.13208137303905,0.960154493359726,0.158511855942909,0.869802550539584
"CM002239.1.5083501.5083800",-0.0583449613324612,0.495252481914062,1.24472622746691,0.0551545041284133,0.727777063865483
"CM002239.1.5151301.5151600",-0.46711933792535,-0.780111778475324,-0.291281833309793,-1.24977012467845,-0.189356612682384
"CM002239.1.5821801.5822100",-1.02765412235747,-0.297042000102138,0.0602443524694749,-0.672364599908478,0.0502027457334034
"CM002239.1.5866201.5866500",-1.05832462278324,-1.14337629819307,-0.951684119277086,-2.59650879410507,-0.96997874356504
"CM002239.1.5866501.5866800",-1.47546135717612,-1.15254697987476,-0.94843341440516,-1.45119470399979,-1.32996096717174
"CM002239.1.5867701.5868000",-1.51182368320316,-1.36065001008955,-1.94318523681255,-3.3553212659846,-2.1953017512896
"CM002239.1.5868001.5868300",-1.4281822560533,-1.66275367097294,-2.0180951099936,-2.00328568429873,-2.32101998340145
"CM002239.1.5880901.5881200",0.275581652063428,1.00476140842708,0.950013167416463,0.826081728941678,1.03205555333458
"CM002239.1.5885101.5885400",-0.788807970062869,-0.826924506142451,-0.852063558932839,-1.59869246955444,-0.234487788146882
"CM002239.1.5887201.5887500",-0.543579663580798,-1.09398164612153,-1.27011962851786,-1.98623793822226,-1.01232316439207
"CM002239.1.5889901.5890200",-1.3584386449417,-1.16505715964278,-1.34455290273476,-1.71441587682405,-1.75888100123599
"CM002239.1.5930101.5930400",-2.47969833630051,-1.87723068677572,-1.60150572853685,-2.55696188788594,-2.19626036361568
"CM002239.1.5938801.5939100",-1.0703811065355,-1.01327738995614,-1.49866361077279,-2.08965964398068,-0.489068360192211
"CM002239.1.5941201.5941500",-0.968916628993812,-1.29827316628321,-0.611344634549793,-0.990139879800779,-0.748164985358236
"CM002239.1.5943301.5943600",-1.99694291688821,-2.10359906243191,-1.72256760996859,-2.08998082686374,-2.16123507960201
"CM002239.1.5946001.5946300",-1.53186179961882,-0.717891546497108,-0.406322821310406,-0.487779456711776,-0.307516632345559
"CM002239.1.5949301.5949600",-1.08924788637083,-1.52071440138122,-1.95360758356701,-0.827179361167351,-0.919394726406375
"CM002239.1.5949601.5949900",0.0434556342506853,0.274882377690989,0.565884826359711,1.21915686305933,0.830466511782983
