"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002238.1.398401.398700",-2.01249876852367,-2.55512436895952,-1.8964458684756,-1.78619676694962,-2.30481369879712
"CM002238.1.398701.399000",-1.96999239569392,-2.1797270188667,-1.35749631923848,-1.76610305606257,-1.42878599568743
"CM002238.1.400201.400500",-1.20175506493682,-1.47936588451673,-1.04107282198297,-1.38601884456748,0
"CM002238.1.400501.400800",0,-1.37606585055019,0,-1.24254010685125,0
"CM002238.1.400801.401100",-0.946546086426229,-1.44636556296802,-1.3368841730936,-1.2721262630913,0
"CM002238.1.401401.401700",0,0,0,0,0
"CM002238.1.401701.402000",0,1.37498012091855,0,0,0
"CM002238.1.426601.426900",0,-1.18288939139959,0,-1.10559462933536,0
"CM002238.1.426901.427200",0,-1.21051987912464,0,-0.988307395894139,0
"CM002238.1.427201.427500",-1.46004891689161,-1.69618514971212,-1.19040662192819,-1.48757130802105,0
"CM002238.1.428701.429000",-1.62306483043535,-1.41380500461354,-1.26845980544791,-1.6758178737967,0
"CM002238.1.429001.429300",0,-1.78157976279138,-0.99477370224399,-1.58649347857644,-1.1335415556035
"CM002238.1.430201.430500",0,-1.35281368278971,0,0,0
"CM002238.1.430501.430800",-1.17636234559803,-1.55539136757409,-1.18047219677621,-1.30086195478115,-1.18700687125803
"CM002238.1.430801.431100",-2.55026418234574,-3.01842505095497,-2.32632284495785,-3.11419961734313,-2.4706029833676
"CM002238.1.449701.450000",-1.12980177082062,-1.26497821342714,0,-1.53830658847173,0
"CM002238.1.450001.450300",-1.64951549241414,-2.50819192421173,-1.66566080434894,-1.63819775940754,-1.54053186652416
"CM002238.1.452701.453000",-1.43470753564466,-2.30647365887881,-1.01364738340185,-1.88354774506841,-1.3021818207898
"CM002238.1.453001.453300",-1.25429722276993,-2.08680611502424,-1.16336610926189,-1.11197868032578,0
"CM002238.1.454501.454800",-1.36022988347077,-1.45356173400882,0,-1.13338727648189,-1.24514608195032
"CM002238.1.454801.455100",-1.34405454496394,-1.23390660953411,0,-1.02368506612165,0
"CM002238.1.455701.456000",-1.08920076712124,-1.54438167324516,-1.55635398605453,-2.00378556304738,0
"CM002238.1.456001.456300",-1.52486102894152,-1.74464515668868,-1.51066323536418,-1.25199441567315,0
"CM002238.1.457201.457500",-1.24400327634696,-1.06116556122389,0,-1.39990025857471,0
