"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002236.1.184501.184800",3.53518532534934,1.96592907282076,2.61299048675035,1.30327745479706,0
"CM002236.1.186301.186600",3.4069213680242,1.34709414400869,2.26377514016523,0,0
"CM002236.1.186601.186900",3.58534518755202,1.32130113691559,2.13085332398977,0,0
"CM002236.1.186901.187200",3.73812330572399,1.27352824958645,2.54245178886574,0,0
"CM002236.1.187201.187500",3.92612186028126,1.4997201816334,1.99905730815354,0,0
"CM002236.1.187501.187800",4.06034566223932,1.66920919186452,2.27602753853315,0,0
"CM002236.1.187801.188100",3.7560290521369,0.984691580836791,2.50982263539691,0,0
"CM002236.1.188701.189000",4.45826264625978,1.69681206733591,2.65622318880251,0,0
"CM002236.1.189001.189300",4.52160080590363,2.29313392777266,2.93140042607568,1.25055635040283,0
"CM002236.1.190501.190800",4.18621553789316,2.12016577188254,2.24316206172459,0,0
"CM002236.1.190801.191100",4.10432998942829,1.81336441991925,2.22686261134215,0,0
"CM002236.1.193201.193500",2.88723954741168,1.651912817576,1.80818874872787,0,0
"CM002236.1.193501.193800",3.24152107055991,1.3985053715278,1.31341006448644,0,0
"CM002236.1.195901.196200",4.24842618115268,1.58969621498164,1.5961803223183,0,0
"CM002236.1.208501.208800",3.28133830379359,2.36065279499509,2.3024744971708,0,0
"CM002236.1.208801.209100",4.06571777308889,3.093410692798,2.79117707825911,0,0
"CM002236.1.210601.210900",4.32309932360639,2.2368812788834,2.85056901724876,0,0
"CM002236.1.210901.211200",4.04544948801676,2.28066426011293,2.78351847794097,0,0
"CM002236.1.211201.211500",4.19885319615302,2.16048686436204,2.51715240758839,0,0
"CM002236.1.211501.211800",3.92900214312374,1.868478620294,2.20552021565369,0,0
"CM002236.1.211801.212100",4.4852683722746,2.4632810384664,2.59836913672868,0,0
"CM002236.1.212101.212400",4.67168880163243,2.91015716939985,3.11526027412844,1.2218390442513,0
"CM002236.1.214801.215100",4.02881496731405,2.25792719391729,3.16453293327784,2.00415761091388,0
"CM002236.1.215101.215400",4.07440667126495,2.54501823298185,3.14205621556184,2.4055241760967,0
"CM002236.1.215401.215700",4.39335156962236,3.19278037352811,3.33820631652738,2.80962835809068,0
"CM002236.1.219601.219900",4.40378767076279,2.99029674263393,3.66966311462921,3.33499917841163,0
"CM002236.1.219901.220200",4.09314704487785,2.84255211976041,3.25976711901368,3.30203588827885,0
"CM002236.1.220201.220500",4.61697836686374,3.33742069793746,3.82781710062938,3.44778673896574,0
"CM002236.1.220501.220800",4.1612276545994,2.48824257751339,3.11844515012267,3.44705989126292,0
"CM002236.1.239701.240000",0.821705260035058,0,0,0,0
"CM002236.1.240001.240300",1.01343563058607,0,0,0,0
"CM002236.1.240301.240600",1.29022075910265,0,0,0,0
"CM002236.1.240901.241200",1.56717626448469,0.942452650837943,0,0,0
"CM002236.1.241201.241500",1.57184446859082,0,0,0,0
"CM002236.1.241501.241800",1.48995527477152,1.02890415253877,0,1.21651785069246,0
"CM002236.1.243601.243900",2.77156911570654,1.56323409696499,1.2707331641069,2.43895931156199,0
"CM002236.1.243901.244200",2.83794885343741,1.45372405351703,1.52769551370347,2.13655109943997,0
"CM002236.1.244201.244500",3.23265083119141,1.3778265743449,1.51737729094004,2.93735992276854,0
"CM002236.1.244501.244800",3.06798813390249,1.25728184664086,1.60216834689123,2.89743908910921,0
"CM002236.1.244801.245100",2.91050771524557,0,1.90561439569595,2.70032852439112,0
"CM002236.1.245101.245400",3.46379282554312,1.38267196805614,1.7784386812885,3.13799016595841,0
"CM002236.1.245401.245700",3.69372169478466,1.60153702824225,1.72130240060843,3.29426259310813,0
"CM002236.1.245701.246000",3.34379022760893,1.16729885196437,1.91019617716978,2.76778731014396,0
"CM002236.1.246901.247200",3.88569304908101,1.86136174158639,2.23349464139401,3.55858893608982,0
"CM002236.1.249301.249600",3.60870253618958,1.24704328838978,1.65763910794103,2.95703887840357,0
"CM002236.1.249601.249900",3.20344771788636,1.38348147163126,1.83298205178192,3.13848614778708,0
"CM002236.1.249901.250200",2.91876482289475,1.02122458958934,2.05831773090991,3.0963598136009,0
"CM002236.1.250201.250500",3.05848547226888,1.76412904001519,1.13877258673041,3.40513563480896,0
