"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002239.1.69649.72006",0,0,-2.86149432923168,-2.80058987796179
"CM002239.1.70004.73122",0,0,-2.61930704090221,-2.49337016973368
"CM002239.1.100672.102330",0,0,-3.22808390621985,-2.84629948996808
"CM002239.1.102518.106130",0,0,-3.03794609444339,-3.43624817381144
"CM002239.1.106179.108820",0,0,-1.58396360360388,-1.99058048259998
"CM002239.1.108981.110942",0,0,-1.16330480483992,-3.78054662620667
"CM002239.1.111998.113997",0,0,-1.03392516448556,-3.78312943922558
"CM002239.1.141913.143889",0,0,-1.49738511882349,-3.74109001291775
"CM002239.1.174774.178213",0,0,0,-3.45751437065054
"CM002239.1.177290.180040",0,0,0,-3.98608293103093
"CM002239.1.182436.184928",0,0,0,-3.85524083091594
"CM002239.1.184123.186148",0,0,0,-3.9715074905785
"CM002239.1.187781.189978",0,0,-1.09061121510227,-3.69878783906972
"CM002239.1.190044.192560",0,0,-1.12233045954733,-3.40346064687096
"CM002239.1.190866.194669",0,0,-1.60859751601839,-2.92777205886298
"CM002239.1.193861.196389",0,0,-1.98074564267389,-2.8149052655498
"CM002239.1.194503.197458",0,0,-1.86669506097116,-2.87832366434893
"CM002239.1.197402.199260",0,0,0,-3.2914426237079
"CM002239.1.199139.200589",0,0,0,-3.95038421273832
"CM002239.1.201055.203551",0,0,0,-3.88073724462521
"CM002239.1.204430.206036",0,0,-0.987783916323251,-3.73995486971241
"CM002239.1.206077.207393",0,0,0,-3.9613983388601
"CM002239.1.207685.210876",0,0,0,-3.65432562067738
"CM002239.1.217651.220642",0,0,-1.52166653912728,-1.65901931528341
"CM002239.1.225373.227031",0,0,0,-2.84019985712715
"CM002239.1.247760.250797",0,0,-1.62003911377272,-2.69552065482159
"CM002239.1.250913.252836",0,0,0,-3.23622271886976
"CM002239.1.253083.255341",0,0,0,-3.27798833442779
"CM002239.1.277964.284996",0,0,-2.07892362569661,-2.17285143186652
"CM002239.1.293927.295737",0,0,-2.0976812827868,-2.41067305090095
"CM002239.1.306995.309679",-1.62284285442746,-2.49097410981367,-3.61254827327618,-3.57751098789197
"CM002239.1.311616.314578",-2.26016022531498,-2.65376030673168,-3.84463570202955,-3.76418744542511
"CM002239.1.314067.317473",-2.58917402211996,-2.1562775896629,-3.97615888195171,-3.93225053137299
"CM002239.1.317162.319473",-1.09401315707673,0,-2.47847613771578,-4.04250576300888
"CM002239.1.319438.321524",0,0,0,-4.08758359357424
"CM002239.1.321255.323143",0,0,0,-4.28668742881015
"CM002239.1.322848.324865",0,0,0,-4.18404607409367
"CM002239.1.324467.326406",0,0,0,-4.19100836276821
"CM002239.1.326520.328813",0,0,0,-4.2755310915863
"CM002239.1.329728.330886",0,0,-1.59330963851212,-4.23496165692259
"CM002239.1.331020.334319",0,0,-2.19525975456152,-4.1298550062678
"CM002239.1.334888.337120",0,0,-2.04743783055565,-4.02533655931978
"CM002239.1.339141.342668",-1.09039861041388,0,-3.40077031286085,-4.08051667369267
"CM002239.1.342937.344489",-1.20237815419343,0,-3.47354921600913,-3.45289816563707
"CM002239.1.344245.346821",-1.49265996559477,-1.10359583816141,-3.94018814356305,-3.57738074598879
"CM002239.1.348039.351899",-1.77218621152519,-1.43826068136856,-4.45591278347901,-4.12991479599142
"CM002239.1.352974.356880",-1.67534275976678,-1.1966260718525,-4.04880640946176,-4.03999700229248
"CM002239.1.359309.360701",-1.51718998630884,0,-3.79258748546148,-4.06075060961149
"CM002239.1.360633.362915",-1.17770842718871,0,-4.14199705848854,-4.14070294986047
"CM002239.1.373191.375687",0,0,-3.07982387969088,-3.84856059776198
"CM002239.1.375397.377629",0,0,-2.89365440580395,-3.91771485705473
"CM002239.1.376980.379563",0,0,-2.03610329136822,-4.06734488575632
"CM002239.1.379901.384787",0,0,-1.26294351604531,-4.0772344072
"CM002239.1.386840.389353",0,0,-1.47066404750479,-4.05891045572695
"CM002239.1.389011.391739",-1.35377236002034,0,-1.9555596830373,-3.95784977854026
"CM002239.1.390745.392192",-1.57328194756465,-1.10611382098744,-2.49868361565188,-3.67479888199601
"CM002239.1.392307.398274",-1.6774726245291,-1.14392833744715,-2.90033861492814,-3.49525053923578
"CM002239.1.409279.412264",-1.71409418991231,-1.35254787703965,-3.02766795335172,-2.91881178489457
"CM002239.1.412468.413878",-1.69912450810948,-1.353163767357,-2.91099922626076,-2.71503316447633
"CM002239.1.464927.470238",-2.92582572919537,-2.74965246798829,-4.0614197186425,-3.09189421753134
"CM002239.1.473486.475103",-2.52580533986471,-2.68015178141741,-3.60016734482903,-3.05094870555451
"CM002239.1.505657.506812",-3.30962677750368,-3.52159440650127,-4.08219722818423,-3.16245792627505
"CM002239.1.507445.511528",-3.53306891846227,-3.46842519411501,-3.94611596500184,-3.20222696654209
"CM002239.1.513042.517021",-2.23011649691517,-2.16572771587113,-3.04542102908363,-2.1765077521865
"CM002239.1.545559.546743",-3.59865342468606,-3.88741317840574,-4.62797517840091,-3.39059832583139
"CM002239.1.547663.549863",-2.8758815285009,-2.61843577849602,-4.02840268054025,-3.55425219464219
"CM002239.1.548229.549394",-2.87663076945298,-2.54216549934782,-4.12473237888612,-3.69604699926932
"CM002239.1.554455.556600",-2.60319376328878,-2.31507456030024,-3.92010088601324,-3.94690432717686
"CM002239.1.557383.558539",-2.90385899117126,-2.53235330583263,-3.72652890121716,-3.57182503779277
"CM002239.1.557953.559044",-2.88275579177268,-2.68667461519198,-3.74447790528812,-3.47687389870288
"CM002239.1.560166.562105",-3.02093457210435,-2.75261384367878,-3.68452722596198,-3.5449268134263
"CM002239.1.562856.570177",-2.76433636467974,-2.86950537884967,-3.50734878231656,-3.12259152646576
"CM002239.1.575874.580204",-1.72385366696798,-1.78028373845922,-2.31597842413029,-2.97338604069175
"CM002239.1.580616.582265",-1.59582583111355,-1.64789821534269,-2.04023441459428,-3.58433037388805
"CM002239.1.581995.583373",-1.75609954532947,-1.90194370713725,-2.66115922269188,-3.69625217478142
"CM002239.1.583451.585958",-1.92398105575645,-1.710871717286,-2.87445858937532,-4.14084921126671
"CM002239.1.588838.590543",-1.94320760506334,-1.65546833627682,-3.42208037618534,-3.94529964081202
"CM002239.1.590010.591907",-1.82170266607193,-1.50097821060486,-2.89307009928563,-3.24459370500486
"CM002239.1.595220.596899",-2.59263563093194,-2.56401343896336,-3.76630191618064,-3.95909393466765
"CM002239.1.597155.598810",-1.74595414359816,-1.79139883023936,-3.25816721098282,-2.95926601059387
"CM002239.1.615341.616848",0,0,-1.22923269312726,-3.58343244047934
"CM002239.1.617560.620608",0,0,-1.39591733142237,-2.86219732335168
"CM002239.1.632771.636094",-1.17303436459327,-1.72206857897301,-2.18979750009055,-2.42336148822184
"CM002239.1.636405.639705",-1.47057822274097,-2.05555852327136,-2.45943035284188,-2.99146290442126
"CM002239.1.639831.642006",0,0,0,-3.97447212977929
"CM002239.1.642260.644715",0,0,0,-3.94710430624235
"CM002239.1.644508.647200",0,0,0,-3.84990752650296
"CM002239.1.647422.649874",0,0,0,-3.6898643799272
"CM002239.1.649460.651096",0,0,0,-3.91775348352213
"CM002239.1.650759.652449",0,0,0,-3.914875594125
"CM002239.1.652312.654554",0,0,0,-3.66654929426454
"CM002239.1.655050.657598",0,0,-1.87714143315094,-3.18407865338352
"CM002239.1.658756.661725",0,0,-2.49330483133402,-3.41888102551702
"CM002239.1.673622.674964",0,0,0,-3.21793206958856
"CM002239.1.697922.700081",0,0,-1.30499672541949,-2.83143263585599
"CM002239.1.707641.710996",0,0,0,-3.44972531041171
"CM002239.1.718623.721029",0,0,0,-3.81832406753377
"CM002239.1.722521.724916",0,0,0,-3.81937148546271
"CM002239.1.725444.728173",0,0,0,-3.54131021731072
"CM002239.1.728616.732674",0,0,0,-3.51707798459941
"CM002239.1.732702.736060",0,0,0,-3.73214598957613
"CM002239.1.735338.738704",0,0,-1.0570235763384,-3.38055679061355
"CM002239.1.739211.742042",0,0,-0.988675116783046,-1.87605731803085
"CM002239.1.741597.742930",0,0,0,-2.02244030872406
"CM002239.1.744736.746045",0,0,0,-3.43528084742513
"CM002239.1.759593.761596",0,0,-1.30730770209254,-3.01545715857263
"CM002239.1.762646.764325",0,0,0,-3.29308796230242
"CM002239.1.772270.774545",0,0,-1.26740539208817,-1.69923716473615
"CM002239.1.787714.790409",0,0,0,-1.64261904555522
"CM002239.1.799071.801077",0,-1.32021287660488,-1.21146082767231,-1.83952472091317
"CM002239.1.831062.836957",0,-1.06354875371109,-1.19779499458412,-1.17335038373816
"CM002239.1.837908.840562",0,0,-1.42396024723166,-1.28616536930242
"CM002239.1.840765.842980",0,0,-1.7145705633415,-1.44084044056899
"CM002239.1.3025833.3027397",-2.06979682549251,-1.85577266525198,3.20019653579479,0
"CM002239.1.5073498.5076403",-2.9999956597148,-3.39501298667022,1.89422935794947,-1.7849113422053
"CM002239.1.5076422.5079517",-3.46612844776586,-3.82678125687562,1.53156565778432,-2.39926501653157
"CM002239.1.5079649.5082706",-3.74347362519097,-3.69725505634445,1.39411414578479,-2.83966044483237
"CM002239.1.5082593.5084985",-3.77202811543682,-4.03600356321528,1.10329310720614,-3.04666686705946
