"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7","logFC_ash1"
"CM002238.1.225601.225900",-0.0528404162920011,-0.0785763084788473,-1.60950549433065,0.349767613208115,-1.53324319097212
"CM002238.1.229201.229500",-0.992380798352781,-1.00019688947229,-1.33412091672859,0.280635185864899,-1.58219427022654
"CM002238.1.229501.229800",-0.773951179248266,-0.68387039751522,-0.918896426199165,-0.244591144997161,-1.60548933480116
"CM002238.1.233701.234000",-0.300032157783838,-0.747218472546871,-0.763693375648785,-0.452030683249919,-1.83208225073287
"CM002238.1.234001.234300",-0.230698027596107,-0.123681484454382,-1.00406953199526,-0.4244539017932,-1.53785179585231
"CM002238.1.234601.234900",-0.77091713757388,-0.440081777964594,-1.4098204796334,-0.991015900538509,-1.70560151967316
"CM002238.1.234901.235200",0.192695524414971,-0.25742370437334,-1.40787289835231,-0.260407355002161,-1.76888226757001
"CM002238.1.238501.238800",-0.632154453673456,-0.992524055753369,-2.95717032073887,-1.48893185705879,0.69095838165211
"CM002238.1.239101.239400",-1.42307561787144,-1.1083511049132,-1.76684544877443,-1.52363213891489,-0.150119823546423
"CM002238.1.239401.239700",-1.13916721096815,-1.47112892424295,-1.54328122386093,-0.993156480525856,-0.483159909504407
"CM002238.1.243601.243900",-1.58096181288008,-1.7284120937169,-2.58831103284299,-0.405949944196319,-2.68468692480627
"CM002238.1.243901.244200",-1.8021232121994,-2.09959868190851,-2.99677778899093,-0.355666981321805,-2.10293023091907
"CM002238.1.247201.247500",-0.103711797272059,-0.642014805351143,-0.598491982974933,0.850611941674827,-1.47399366965705
"CM002238.1.247501.247800",-0.856623322122284,-0.462681185694967,-0.519524137267417,0.0087758534219239,-1.78828595633534
"CM002238.1.252001.252300",-1.16964197151366,-1.09237810229768,-1.60064909341227,-0.661014686793029,-1.08678565984121
"CM002238.1.264301.264600",-0.00537175984179943,0.201972272982082,0.00606797142121805,0.532525765107397,-2.08503045787649
"CM002238.1.264601.264900",0.0926971761363879,0.372302437892041,0.111278021767993,0.244338809766354,-2.24258939573211
"CM002238.1.266401.266700",0.844983744631973,1.09482715130825,0.574049903256113,-0.434523314514165,1.36715582666133
"CM002238.1.271801.272100",-0.458837727528889,-0.289503794347312,-1.11267158375401,-2.31156320211525,-1.46307977004554
"CM002238.1.272101.272400",-0.489993282693806,-0.147331031504719,-0.897814679474978,-0.962246996966105,-2.14429278472613
"CM002238.1.273301.273600",0.000407403447675191,0.101313928676972,-0.315655810670351,-0.130774983106173,-1.9642454041763
"CM002238.1.273601.273900",-0.232675202754364,0.319024339321755,-0.138418938166684,-0.483695758209793,-2.27614086906692
"CM002238.1.274801.275100",0.0208574712551028,0.121741878630867,0.049915067666637,0.120494624698336,-1.92836531519752
"CM002238.1.279301.279600",0.703527038595124,0.563487395716548,-0.501508879855717,-0.401257862481921,1.28827584454447
"CM002238.1.280501.280800",0.0793060941540441,0.329322500315279,0.0290281064507007,0.384453061808268,-1.53775329665914
"CM002238.1.280801.281100",-0.479964365848071,-0.104792634187942,-0.651181292379549,0.025351902011873,-2.01080645087865
"CM002238.1.290701.291000",-0.683017901979888,-0.688806587127544,-1.03232728304031,-0.847743363028733,-1.85159103116907
"CM002238.1.291001.291300",0.49388624318302,-0.0670326452065483,-0.0133529659904074,-0.740171027885316,-1.15970744207829
"CM002238.1.295201.295500",-0.097846994708377,-0.11931097150485,-0.485945908838492,-0.670907871565519,-1.68850436228543
"CM002238.1.295501.295800",0.0650487851409121,0.180148830819233,0.182677294067093,0.0497472053084961,-1.76394461545469
"CM002238.1.298501.298800",-0.151574891235783,-0.442426204025797,-0.757746621350694,-0.447533688147887,-2.03814977909186
"CM002238.1.299701.300000",-0.272396666865877,0.0927022006469264,-0.191686006612882,0.254284945892084,-2.68856383167385
"CM002238.1.343501.343800",-0.109246473785124,0.149522978030839,-0.0798256005916606,-0.124618680506373,-2.47322365015369
"CM002238.1.344401.344700",-0.0161145135895066,-0.061420227850056,-0.150516255610574,0.161260900857226,-2.53931884170215
"CM002238.1.344701.345000",-0.313004931012191,-0.102498203339865,-0.234895383472762,-0.165447035765665,-2.54181208026706
"CM002238.1.381901.382200",-0.217004486178911,-0.242704625069295,-0.144138328103239,-0.152613965876203,-2.0677703272671
"CM002238.1.382201.382500",0.291366448966118,0.207357547007415,-0.243228738284381,0.150322892838757,-2.48710387402943
"CM002238.1.385801.386100",-0.6145747287126,-0.104875447897031,-0.467898862096265,-0.137597794021954,-1.92796695830466
"CM002238.1.386101.386400",-0.265694555440735,-0.0320341289181989,-0.158996785085416,0.399429270030223,-1.49085935658605
"CM002238.1.386701.387000",-0.36998042850036,-0.435674909946497,-0.179298436881118,0.16271532420878,-2.44014781846789
"CM002238.1.387001.387300",0.109632577715397,0.000625498821426165,-0.255385322600191,0.000713473291137132,-1.60839105037141
"CM002238.1.393001.393300",-0.41202845081633,-0.167698142363177,-0.419297362262653,-0.161198473455066,-1.73836166063867
"CM002238.1.394201.394500",0.11883676109333,-0.246138454741567,-0.21311345930665,-0.468104162878134,-2.64408217081749
"CM002238.1.396001.396300",-0.610857047822665,-0.499241212772053,-0.289629225104183,-0.750030435863557,-2.42774851162374
"CM002238.1.396301.396600",-0.217641741602868,-0.14444178051768,-0.445027741374184,0.168175176992766,-2.09385143217013
"CM002238.1.398701.399000",0.0806375439255562,-0.0486697390080295,-0.238871871759626,-0.624582312253232,-1.94373992103859
"CM002238.1.399001.399300",0.182881740756741,0.102438441132114,-0.337573243766442,0.0393673825876674,-2.25014000571538
"CM002238.1.426601.426900",0.0251356110635829,-0.221290918797525,-0.348408006179654,0.00203261816038167,-0.970573753490872
"CM002238.1.428401.428700",-0.109897107803047,0.188208464444453,-0.360092025231103,0.377961820470042,-2.0340686788237
"CM002238.1.428701.429000",-0.257286012585535,-0.122708456256907,-0.103158468525713,0.0229549577961109,-1.74133393178446
"CM002238.1.429901.430200",-0.0744652715109069,-0.0457488485030955,-0.388654559616543,0.30184575541625,-1.89330253265368
"CM002238.1.430201.430500",-0.106132960733908,0.00045348604281632,0.0470663198988953,-0.279565614933716,-1.62841526881861
"CM002238.1.449401.449700",-0.688402243508034,-0.491428509248699,-0.819555145984828,-0.337678639435029,-2.10236072618706
"CM002238.1.452401.452700",-0.278448048836548,-0.0784510009746238,0.110347934489735,-0.244756809395035,-1.7161918695813
"CM002238.1.452701.453000",-0.44620718776452,-0.16790911540543,-0.116204292469329,-0.0720431460948757,-1.60053093456592
"CM002238.1.456901.457200",0.0431086716289438,-0.15473149076309,0.141792010250866,0.0305294488318247,-1.27059148011331
"CM002238.1.459301.459600",-0.18759415307519,0.253522349228611,-0.173895793224569,0.204658137731604,-2.33292199311631
"CM002238.1.459601.459900",0.0282137863461839,0.459391622003656,-0.0310496541417861,0.127885338277001,-2.13852620966405
"CM002238.1.555001.555300",0.304208481118262,0.053500128156204,0.117067407955966,0.565273877143945,-1.97574638497437
"CM002238.1.4575301.4575600",0.0560553122964571,-0.0817990955197807,-0.156456864011052,0.0969874574093533,-2.29924225499865
"CM002238.1.4575601.4575900",0.0536614921195757,-0.0626315251159689,-0.733014379176893,-0.469972654067948,-1.77144375167763
"CM002238.1.4606201.4606500",0.0167607029579279,0.0288607147602198,0.30598322334116,0.104671731087207,-1.44069455126965
"CM002238.1.4631101.4631400",0.400835099001838,-0.109532678953687,-0.210599001918628,0.0049355890680769,-2.56014844567378
"CM002238.1.4631401.4631700",-0.104861066950672,-0.111532680159971,-0.489600629640886,-0.247087322681048,-1.82476331624767
"CM002238.1.4635901.4636200",-0.697313202574898,-0.624363072995945,-0.943396770947827,-0.484380414836323,-2.9013409339676
"CM002238.1.4636201.4636500",-0.469328017598871,-0.331842052616187,-1.01060293957389,-0.309821780205611,-2.13748395052079
"CM002238.1.4639201.4639500",-0.379504917051927,-0.59199007355119,-0.736994291857383,-0.343575399200604,-1.51435648819237
"CM002238.1.4639801.4640100",-0.989236838762673,-0.943872511577413,-1.79265422214788,-1.02974985232672,-1.72298540384502
"CM002238.1.4640101.4640400",-0.840211829686125,-1.22773139604484,-1.26315697297185,-0.205674888385372,-2.22505770937997
"CM002238.1.4645201.4645500",-0.675681382518432,-1.04500538764686,-1.96733679226458,0.435735307307587,-2.86026984274605
"CM002238.1.4645501.4645800",-0.643923586463248,-0.577384730863786,-1.66922994783277,-0.281999835197434,-1.94305744766295
"CM002238.1.4647001.4647300",-0.138291716531097,-0.353124819485682,-0.613598558607905,-0.0222104234265895,-2.83950938632532
"CM002238.1.4647301.4647600",-0.40322765293836,-0.589282186760449,-0.838421501484131,-0.187359801777462,-1.43208051470315
"CM002238.1.4649101.4649400",-0.286714576351939,-0.318684894567047,-0.575699031882838,0.71776142035114,-2.74041650213094
"CM002238.1.4649401.4649700",-0.83107947598423,-0.294235066757809,-1.07422421363739,-0.364108579978221,-2.64510978288426
"CM002238.1.4652101.4652400",-0.269773339812705,-0.180098634948588,-0.490797349271123,0.239328327125843,-2.18151818909587
"CM002238.1.4654501.4654800",0.103709535191195,0.174317549607904,-0.637493217029953,0.785945155680696,-2.09749682346903
"CM002238.1.4654801.4655100",-0.222975743404014,-0.438633342014066,-0.124388707977773,-0.0156071324124549,-2.1941714547345
"CM002238.1.4656001.4656300",-0.375342797108125,-0.186253079881576,-0.783066795993148,0.13651245159624,-2.15067062203951
"CM002238.1.4658401.4658700",-0.463601073591014,-0.768607700235427,-1.31749920748749,0.223836220904357,-1.9865596647122
"CM002238.1.4673701.4674000",-0.697637861231167,-0.534021615037394,-0.895643261337055,-0.315473620568407,-1.46263005997559
"CM002238.1.4676101.4676400",-0.509322239974018,-0.443789335828169,-0.753586538546288,-0.397935689527374,-2.13708405728491
"CM002238.1.4676401.4676700",-0.16898778987654,-0.00417609855197316,-0.221539941413169,0.237290576910957,-1.70975011277592
"CM002238.1.4677601.4677900",0.156140794555641,-0.0235931570919281,-0.200548702828939,0.154467120521651,-1.84341159601981
"CM002238.1.4677901.4678200",-0.45866198446468,-0.394930600685379,-0.507580803091952,0.0857770814560487,-1.98711600538452
"CM002238.1.4680001.4680300",-0.306976620404129,-0.348374173144469,-0.812465689277407,0.0668281630417602,-2.09910375364309
"CM002238.1.4684201.4684500",-0.509978952913827,-0.426908447187225,-0.987958625082032,-1.532799400507,-2.2023806149256
"CM002238.1.4724101.4724400",-0.395548421164008,-0.0827471895438345,-0.031621454520315,-0.59678286976893,-1.13311187933039
"CM002238.1.4726201.4726500",-0.00394361436709992,-0.0855042573194838,0.0119120347344176,0.12093442552839,-2.02815592566911
"CM002238.1.4726501.4726800",-0.379518839408156,-0.667511983265759,0.0830510134649772,0.231065027533159,-1.92482067150435
"CM002238.1.4726801.4727100",0.0297535258777278,-0.340020798929816,-0.242153826523467,-0.269340216943027,-2.41315143480184
"CM002238.1.4732201.4732500",-0.595584527258682,-0.542330208272714,-1.56783999860063,0.0440044235618042,-2.48565939857614
"CM002238.1.4732501.4732800",0.0378186357220275,0.165272205394128,-0.967289885602636,1.00696805089152,-1.75421348310454
"CM002238.1.4735501.4735800",-0.137640198874134,-0.415080684707219,-1.17725275896366,0.212712108890727,-1.6799757716954
"CM002238.1.4735801.4736100",-0.282491043837391,-0.356991945183646,-1.84516519167057,0.115154278607461,-1.68189282635577
"CM002238.1.4742101.4742400",-0.413059708349823,-0.495775118665705,-2.01850066364044,0.171092839531711,-2.24053010573654
"CM002238.1.4742401.4742700",-0.450527726840511,-0.557011997893297,-2.25154307237448,0.103291849084608,-2.54428019121312
"CM002238.1.4743001.4743300",-0.666370939703761,-0.659119785653687,-2.14797563889981,-0.0109495181402312,-1.92763235951683
"CM002238.1.4745701.4746000",-1.02605288138586,-1.02870079841563,-2.82140950028749,0.51200668502349,-1.78003657024519
"CM002238.1.4746001.4746300",-0.815583903292357,-1.42026018856901,-3.05055701928752,-0.313213599620433,-1.9638895104973
"CM002238.1.4749301.4749600",-0.847098418454118,-1.00748232512104,-1.58057194011419,-0.340849716802498,-2.78154876212627
"CM002238.1.4751701.4752000",-0.082259317112448,-0.215174966321529,-1.14715016559774,0.121339133943035,-1.763282762642
"CM002238.1.4752001.4752300",-0.216569454119991,-0.748648897589511,-1.14802114955628,-0.193367231561772,-2.79055418672027
"CM002238.1.4754401.4754700",-0.369697837994996,-0.717636133199769,-1.85812322032004,-0.0566940171239012,-2.36768032533163
"CM002238.1.4754701.4755000",-0.696656964547636,-0.776333437483766,-1.93932981363512,-0.255410446040899,-2.14719980280839
"CM002238.1.4757101.4757400",-0.651214302144819,-0.778190402361292,-1.90271423464808,-0.245993233888867,-1.84114619234611
"CM002238.1.4757401.4757700",0.0830094638989635,-0.117917842986578,-1.37361152352691,0.28269735475749,-1.95743750417257
"CM002238.1.4759201.4759500",-0.622763310021189,-0.540906773302593,-1.18984277181394,-0.0586903095040296,-2.47950094445765
"CM002238.1.4759501.4759800",-0.717235599855768,-0.883975194345785,-1.7260537579995,-0.502134479279592,-2.11793654779474
"CM002238.1.4764301.4764600",-0.822748807971631,-1.53850143188915,-2.1361536726251,-0.358050571545164,-1.77357107219263
"CM002238.1.4766101.4766400",-1.08705678627701,-1.13959591314113,-1.43027318224763,0.469656798715807,-1.8227530916583
"CM002238.1.4768801.4769100",-0.273148967802458,-0.0818763578538619,-0.755376819325728,0.254893096374432,-2.53745536456542
"CM002238.1.4769101.4769400",-0.201239637025287,-0.234737457810469,-0.566836221223975,0.406785681781331,-3.17363464320732
"CM002238.1.4769701.4770000",-0.542602665830518,-0.241115617433565,-0.579072947937739,-0.306158858484885,-1.81848443551086
"CM002238.1.4772401.4772700",0.210699793796718,0.239380069535613,-0.0870985354763579,0.332226690092474,-1.76204205558538
"CM002238.1.4772701.4773000",0.0110107562488791,0.00158136187290862,0.00114170980134494,0.469697606983239,-1.82073248023612
"CM002238.1.4773001.4773300",-0.021758640543602,-0.391516594577493,-0.237849604168809,0.495372445540498,-2.19964519345935
"CM002238.1.4775701.4776000",-0.0989107898114491,-0.18513834589493,-0.196271016335562,-0.122041975933881,-2.76365152211333
"CM002238.1.4777801.4778100",0.484246464308803,-0.0418583255815428,-0.352938676780184,-0.325122795357785,-1.64558993271665
"CM002238.1.4780201.4780500",-0.32424259501215,0.0617459260473099,-0.43370492816499,0.291622680394556,-2.69706097631049
"CM002238.1.4780501.4780800",-0.57040943471361,-0.386960282200909,-0.712131033056241,-0.214028077964787,-2.69412687515915
"CM002238.1.4782001.4782300",-0.488813297358148,-0.459000991192146,-0.908326591380847,0.0892964603940818,-1.68848161500934
"CM002238.1.4782301.4782600",-0.79269049502625,-1.13360093068616,-1.95276978308418,-0.255829152858074,-2.02087698296067
"CM002238.1.4787401.4787700",-0.683704560511001,-0.693463868160981,-1.84993907867266,0.0396572226323609,-2.38635464117278
"CM002238.1.4787701.4788000",-0.736877477391274,-0.826194353153952,-1.83323234325432,0.0137051063478127,-2.1017873087021
"CM002238.1.4788301.4788600",-0.971748535237127,-1.48996594565935,-2.13223741818556,-0.0648044783489622,-2.45772818721858
"CM002238.1.4788601.4788900",-0.419278035180309,-0.859514582632091,-1.69270549248226,0.141273210603361,-2.44446926831344
"CM002238.1.4790101.4790400",-1.11599690708737,-0.827605845152951,-2.00091956231848,0.313024732738493,-2.82909426568274
"CM002238.1.4792201.4792500",-0.408157179748138,-0.784117405009708,-1.4306313178884,0.0513124933855398,-2.48700782079483
"CM002238.1.4792501.4792800",-0.545194346116927,-0.641111354192554,-1.41024042232458,0.00261876775555824,-2.1477898372059
"CM002238.1.4793701.4794000",-0.270584511202685,-0.842349847849751,-1.37734480146021,0.213876540762547,-1.2223654636702
"CM002238.1.4794001.4794300",-0.0719574310578968,-0.505576807441218,-1.74803669402523,0.833416063829508,-1.46411104651468
"CM002238.1.4795801.4796100",-1.05081381074004,-1.05472843799096,-1.42188166051123,-0.806895370494729,-2.03279501496307
"CM002238.1.4797001.4797300",-1.22210156947554,-1.50996741019623,-2.46349967147561,-0.321311285715784,-1.53683617360846
