"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002238.1.4869640.4870440",-1.8906410645006,-2.05061904233747,-1.65509758664311,-1.89810450645764,-1.53601326934683
"CM002238.1.4869899.4870699",-1.7366061842463,-2.10659701353556,-1.58227016459306,-1.92330240568247,-1.60068950661956
"CM002238.1.4872643.4873443",-1.51600379036831,-1.82987545759211,0,0,1.02585904388571
"CM002238.1.4873485.4874285",-1.27275409116123,-0.708120918574061,1.01135039561594,1.19258779395275,2.41835718218547
"CM002238.1.4875826.4876626",-1.87020124548456,-2.00406183828044,-1.6000729693375,-0.792812892732088,-0.669224453409768
"CM002238.1.4926812.4927612",-1.80973549215865,-1.92033229158408,-1.47727167011491,-1.81186779789598,-1.59858421288989
"CM002238.1.4962586.4963386",-0.711833223420366,-0.558662769320374,0,2.31878480560305,0
"CM002238.1.4965594.4966394",-1.51174340483744,-1.67645085137681,-1.42741168250666,-1.67584103796584,-1.36909259824916
"CM002238.1.4968177.4968977",-2.63964013320583,-1.84102220247026,-1.57450629672671,-1.64693451217995,-1.28735612683043
"CM002238.1.4968794.4969594",-1.91924728952123,-1.82858969385847,-1.58461319462618,-1.58365189662796,-1.74763584919624
"CM002238.1.4982064.4982864",-2.66954552130959,-2.59254920067277,-2.40470157011804,-2.47027358829802,-2.12930749750533
"CM002238.1.4984671.4985471",-2.53301365119342,-2.68057799603415,-2.11803758798496,-2.22378384070474,-1.8504718287544
"CM002238.1.4987375.4988175",-1.96157250672949,-1.81419341200497,-1.61240025334995,-1.22811423137696,-1.88754858030886
"CM002238.1.4991067.4991867",-2.36544624846933,-0.637512235725365,-0.809302887403661,-0.687673427577745,-1.5538790538843
"CM002238.1.4993440.4994240",-2.00100238959867,-2.21472328490405,-1.50125909144858,-1.87848308158663,-1.83451871761047
"CM002238.1.5017566.5018366",-2.10004015921805,-2.30210392781402,-1.58611515789678,-2.08152730579151,-1.59401245990272
"CM002238.1.5019530.5020330",-2.12933404529468,-1.98305629227615,-1.71561721252203,-1.96453379748996,-1.76481028583317
"CM002238.1.5026608.5027408",-2.28555804104898,-2.08270146035491,-1.58668526901774,-1.74924559058218,-1.82070294434374
"CM002238.1.5030961.5031761",-2.30240775619014,-2.158033958234,-1.43666940644134,-1.87584214997682,-1.72923953967664
"CM002238.1.5053124.5053924",-1.82799701894861,-1.17312390259672,0,0,0
"CM002238.1.5056944.5057744",-1.94336729555738,-1.99908098045823,-1.79219671383302,-1.67428797388223,-1.73078405767288
"CM002238.1.5057674.5058474",-1.92328032569525,-2.15096998487657,-1.78265632556305,-1.98878084801958,-1.48889613578177
"CM002238.1.5061438.5062238",-2.16120757678176,-2.145688997156,-1.84534333531772,-1.82258842937368,-1.65156813301606
"CM002238.1.5089731.5090531",-2.17730294882852,-2.32631362924791,-1.86506085370912,-1.76852130313925,-1.69517833434514
"CM002238.1.5093874.5094674",-2.07225266050449,-2.31927431029452,-1.39998378012676,-1.99642345225859,-1.90251179809214
"CM002238.1.5116631.5117431",-2.34956688524472,-2.1505156873158,-2.17363322461861,-1.19885235133655,-1.99650777739818
"CM002238.1.5118660.5119460",-1.44279352067472,-1.439714241203,-1.06819379251815,-1.54890243113846,-1.27859720910469
"CM002238.1.5130735.5131535",-1.62404649132628,-1.81575070945736,-1.53616851031903,-1.40366033095032,-1.15408729547984
"CM002238.1.5145232.5146032",-2.15424208189016,-1.95137527606304,-1.73157613368033,-1.88421267214839,-1.36820737925786
"CM002238.1.5204541.5205341",-1.88872155434056,-2.2631200171647,-1.84052843472455,-1.5659014379702,-1.85258963034837
"CM002238.1.5225493.5226293",-1.93419656790066,-2.04315870864474,-1.46016445702553,-1.55591047353591,-1.11977092568223
"CM002238.1.5227300.5228100",-1.99207061794314,-2.2686759017507,-1.60796716889299,-1.95415900994539,-1.30963114246973
"CM002238.1.5229213.5230013",-1.92056025612102,-1.86751435387625,-1.68538682128552,0,-0.687510845444475
"CM002238.1.5230622.5231422",-2.80527090595702,-2.73135916295763,-2.21948274835523,-1.67483171985128,-2.19658905547233
