"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002240.1.6225075.6228238",0,0,0,0
"CM002240.1.6228734.6230094",0,0,0,0
"CM002240.1.6229404.6231566",0,0,0,0
"CM002240.1.6231159.6233580",0,0,0,0
"CM002240.1.6232860.6235598",0,0,0,0
"CM002240.1.6235621.6237738",0,0,0,0
"CM002240.1.6237806.6239634",0,0,0,0
"CM002240.1.6239637.6242091",0,0,0,0
"CM002240.1.6378931.6380604",0,0,0,0
"CM002240.1.6411399.6413219",-0.833186730116404,0,0,0
"CM002240.1.6411875.6413555",-0.845754838512579,0,0,0
"CM002240.1.6413592.6416401",0,0,0,0
"CM002240.1.6416639.6419476",0,0,0,0
"CM002240.1.6420072.6423165",0,0,0,0
"CM002240.1.6421488.6423410",0,0,0,0
"CM002240.1.6422833.6427067",0,0,0,0
"CM002240.1.6427124.6429262",0,0,0,0
"CM002240.1.6431521.6434447",0,0,0,0
"CM002240.1.6434236.6435860",0,0,0,0
"CM002241.1.1304.4239",0,0,0,0
"CM002241.1.2548.4482",0,0,0,0
"CM002241.1.17852.20938",0,0,0,0
"CM002241.1.19385.21842",0,0,0,0
"CM002241.1.23457.25894",0,0,0,0
"CM002241.1.26615.29474",0,0,0,0
"CM002241.1.28374.30141",0,0,0,0
"CM002241.1.37286.40731",0,0,0,0
"CM002241.1.47619.49910",0,0,0,0
"CM002241.1.121812.129184",0,0,0,0
"CM002241.1.128968.131900",0,0,0,0
"CM002241.1.142123.145802",0,0,0,0
"CM002241.1.145092.146529",0,0,0,0
"CM002241.1.148764.150945",0,0,0,0
"CM002241.1.150703.153543",0,0,0,0
"CM002241.1.152549.154920",0,0,0,0
"CM002241.1.154204.156962",0,0,0,0
"CM002241.1.157769.159549",0,0,0,0
"CM002241.1.160016.161757",0,0,0,0
"CM002241.1.160934.162582",0,0,0,0
"CM002241.1.162915.164689",0,0,0,0
"CM002241.1.183160.185089",0,0,0,0
"CM002241.1.185221.188110",0,0,0,0
"CM002241.1.188855.189945",0,0,0,0
"CM002241.1.191354.194418",0,0,0,0
"CM002241.1.194741.196775",0,0.982074669180967,1.04997959966299,0
"CM002241.1.197964.200028",1.35729546348138,1.29379505406385,1.66671345008338,0
"CM002241.1.199046.201341",1.39663381818049,1.18257772141813,1.61472436460004,0
"CM002241.1.201270.202718",1.08334145246086,0,1.01109802454686,0
"CM002241.1.203458.205202",1.18529332675445,1.0869399975616,1.16136422646326,0
"CM002241.1.206034.209139",0,0,0.882835178249863,0
"CM002241.1.208404.209713",0,0,0.818119595386343,0
"CM002241.1.211907.213996",0,0,0,0
"CM002241.1.215219.218784",0,0,0,0
"CM002241.1.237338.241210",0,0,0,0
"CM002241.1.342336.345310",0,0,0,0
"CM002241.1.345217.348122",0,0,0,0
"CM002241.1.348238.350971",0,0.875878255181618,0,0
"CM002241.1.352642.354170",0,0,0,0
"CM002241.1.354361.357848",0,0,0,0
"CM002241.1.357461.359582",1.02103076965691,1.07754379211978,0.962420035481063,0
"CM002241.1.391603.393299",0,0,0,0
"CM002241.1.395057.397946",0,0,0,0
"CM002241.1.410958.414229",0,0,0,0
"CM002241.1.414556.416596",0,0,0,0
"CM002241.1.420149.422696",0,0,0,0
"CM002241.1.428843.431472",0,0,0,0
"CM002241.1.431496.433014",0,0,0,0
"CM002241.1.445380.447917",0,0,0,0
"CM002241.1.447719.449858",0,0,0,0
"CM002241.1.451914.453610",0,0,0,0
"CM002241.1.453876.455628",0,0,0,0
"CM002241.1.456145.457943",0,0,0,0
"CM002241.1.460121.461748",0,0,0,0
"CM002241.1.463189.465497",0,0,0,0
"CM002241.1.465574.467364",0,0,0,0
"CM002241.1.467359.468683",0,0,0,0
"CM002241.1.466742.468262",0,0,0,0
"CM002241.1.472955.476658",0.875259240604496,1.18135627749994,1.53314806540893,0
"CM002241.1.475939.478784",0,0,0,0
"CM002241.1.480558.481674",0,0,0,0
"CM002241.1.3472773.3475600",0,0,0,0
"CM002241.1.3493310.3495416",0,0,0,0
"CM002241.1.3495260.3496728",0,0,0,0
"CM002241.1.3496365.3497971",0,0,0,0
"CM002241.1.3498112.3501461",0,0,0,0
"CM002241.1.3500911.3504078",0,0,0,0
"CM002241.1.3503486.3505338",0,0,0.936384614135288,0
"CM002241.1.3503972.3506428",0,0,0,0
"CM002241.1.3540011.3542289",0,0,0,0
"CM002241.1.3541965.3545802",0,0,0,0
"CM002241.1.3544826.3547617",0,0,0,0
"CM002241.1.3547814.3549678",0,0,0,0
"CM002241.1.3671157.3672242",0,0,0,0
"CM002241.1.3701656.3704646",0,0,0,0
"CM002241.1.3705730.3709016",0,0,0,0
"CM002241.1.3710421.3712112",0,0,0,0
"CM002241.1.3712723.3714470",0,0,0,0
"CM002241.1.3714814.3717107",0,0,0,0
"CM002241.1.3719406.3721585",0,0,0,0
"CM002241.1.3720794.3722380",0,0,0.915257287445054,0
"CM002241.1.3724597.3727005",0,0,1.4428154845189,0
"CM002241.1.3727660.3731288",0,0,0,0
"CM002241.1.3731708.3734273",0,0,0,0
"CM002241.1.3734992.3736077",0,0,0,0
"CM002241.1.3735511.3737840",0,0,0,0
"CM002241.1.3738644.3740815",0,0,0,0
"CM002241.1.3741846.3743593",0,0,0,0
"CM002241.1.3743486.3745534",0,0,0,0
"CM002241.1.3745789.3748272",0,0,0.892149276370959,0
