"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002241.1.3720585.3721585",0,0,0,0
"CM002241.1.3720794.3721794",0,0,1.01198243741641,0
"CM002241.1.3724597.3725597",0,0,1.12540763609449,0
"CM002241.1.3730288.3731288",0,0,0,0
"CM002241.1.3731708.3732708",0,0,0,0
"CM002241.1.3735077.3736077",0,0,0,0
"CM002241.1.3735511.3736511",0,0,0,0
"CM002241.1.3738644.3739644",0,0,0,0
"CM002241.1.3741846.3742846",0,0,0,0
"CM002241.1.3743486.3744486",0,0,0,0
"CM002241.1.3747272.3748272",0,0,0,0
"CM002241.1.3749657.3750657",0,0,0,0
"CM002241.1.3752463.3753463",0,0,0,0
"CM002241.1.3761894.3762894",0,0,0,0
"CM002241.1.3761870.3762870",0,0,0,0
"CM002241.1.3763396.3764396",0,0,0,0
"CM002241.1.3772990.3773990",0,0,0,0
"CM002241.1.3776510.3777510",0,0,0,0
"CM002241.1.3777133.3778133",0,0,0,0
"CM002241.1.3796368.3797368",0,0,0,0
"CM002241.1.3798208.3799208",0,0,0,0
"CM002241.1.3799753.3800753",0,0,0,0
