"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002239.1.307995.309679",0,0.873241443315449,0.963202009800584,1.06427450488717,1.14790910291075
"CM002239.1.312616.314578",0,0,0,0,0
"CM002239.1.315067.317473",0,0,0,0,0
"CM002239.1.318162.319473",0,0,0,0,0
"CM002239.1.320438.321524",0,0,0,0,0
"CM002239.1.322255.323143",0,0,0,0,0
"CM002239.1.323848.324865",0,0,0,0,0
"CM002239.1.325467.326406",0,0,0,0,0
"CM002239.1.326520.327813",0,0,0,0,0
"CM002239.1.329728.329886",0,0,0,0,0
"CM002239.1.332020.334319",0,0,0,0,0
"CM002239.1.335888.337120",0,0,0,0,0
"CM002239.1.340141.342668",0,0,0,0,0
"CM002239.1.343937.344489",0,0,0,0,0
"CM002239.1.345245.346821",0,0,0,0,0
"CM002239.1.349039.351899",0,0,0,0,0
"CM002239.1.353974.356880",0,0,0,0,0
"CM002239.1.360309.360701",0,0,0,1.50227915395314,0
"CM002239.1.361633.362915",0,0,0,1.00008513091662,0
"CM002239.1.374191.375687",0,0,0,0,0
"CM002239.1.376397.377629",0,0,0,0,0
"CM002239.1.377980.379563",0,0,0,0,0
"CM002239.1.380901.384787",0,0,0,0,0
"CM002239.1.387840.389353",0,0,0,0,0
"CM002239.1.390011.391739",0,0,0,0,0
"CM002239.1.391745.392192",0,1.07575821021095,0,0.90286401039832,1.0603127079523
"CM002239.1.393307.398274",0,0,0,0,0
"CM002239.1.410279.412264",0,0,0,0,0
"CM002239.1.413468.413878",0,0,0,0,0
"CM002239.1.465927.470238",0,0,0,0,0
"CM002239.1.474486.475103",0,0,0.907017261980089,0,0
"CM002239.1.505657.505812",0,0,0,0,0
"CM002239.1.508445.511528",0,0,0,0,0
"CM002239.1.513042.516021",0,0,0,0,0
"CM002239.1.546559.546743",0,0,0,0,0
"CM002239.1.547663.548863",0,0.827293002437815,1.02792865872859,1.30305948331087,0
"CM002239.1.549229.549394",0,0,0,0,0
"CM002239.1.554455.555600",0,0,0,0,0
"CM002239.1.558383.558539",0,0,0,0,0
"CM002239.1.558953.559044",0,0,0,0,0
"CM002239.1.560166.561105",0,1.10269223195113,1.27019891401557,1.4427704284358,0
"CM002239.1.562856.569177",0,0,0,0,0
"CM002239.1.576874.580204",0,0,0,0,0
"CM002239.1.581616.582265",0,0.964257958957198,0.910160809512153,0,0
"CM002239.1.582995.583373",0,0,0,0,0
"CM002239.1.584451.585958",0,0,0,0,0
"CM002239.1.588838.589543",0,0,0,0,0
"CM002239.1.591010.591907",0,0,0,0,0
"CM002239.1.596220.596899",0,0,0,0,0
"CM002239.1.597155.597810",0,0,0,-0.962018873131565,0
"CM002239.1.616341.616848",0,0,0,0,0
"CM002239.1.617560.619608",0,0,0,0,0
"CM002239.1.633771.636094",0,0,0,0,0
"CM002239.1.636405.638705",0,0,0.76392692261327,0,0
"CM002239.1.639831.641006",0,0,0,0,0
"CM002239.1.642260.643715",0,0,0,0,0
"CM002239.1.644508.646200",0,0,0,0,0
"CM002239.1.647422.648874",0,0,0,0,0
"CM002239.1.649460.650096",0,0,0,0,0
"CM002239.1.650759.651449",0,0,0,0,0
"CM002239.1.652312.653554",0,0,0,0,0
"CM002239.1.655050.656598",0,-0.820103890081888,0,-1.28801224023409,-0.978025245576073
"CM002239.1.658756.660725",0,0,0,0,0
"CM002239.1.673622.673964",0,0,0,0,0
"CM002239.1.697922.699081",0,1.00521225297741,0.784364071854573,0.734804170770095,1.30611105061533
"CM002239.1.707641.709996",0,0,0,0,0
"CM002239.1.719623.721029",0,0,0,0,0
"CM002239.1.722521.723916",0,0,0,0,0
"CM002239.1.725444.727173",0,0,0,0,0
"CM002239.1.728616.731674",0,0,0,0,0
"CM002239.1.732702.735060",0,0,0,0,0
"CM002239.1.736338.738704",0,0,0,0,0
"CM002239.1.739211.741042",0,0.831739880559823,0,0,0
"CM002239.1.742597.742930",0,0,0,0,0
"CM002239.1.745736.746045",0,0.964062308544609,0.974270594433855,0,1.17495104615158
"CM002239.1.759593.760596",0,-0.886862205845525,0,0,0
"CM002239.1.763646.764325",0,-0.885472211906516,0,0,0
"CM002239.1.772270.773545",0,0.8478927983284,1.00057517192597,0.894680567313514,0.968765646298529
"CM002239.1.787714.789409",0,0.854751522767174,0.919192978731842,0,0
"CM002239.1.799071.800077",0,0,0,0,0
"CM002239.1.831062.835957",0,0,0,0,0
"CM002239.1.838908.840562",0,0,0,0,0
"CM002239.1.840765.841980",0,0,0,0,0
"CM002239.1.3025833.3026397",0,0,0,0,0
"CM002239.1.5074498.5076403",0,0,0,0,0
"CM002239.1.5077422.5079517",0,0,0,0,0
"CM002239.1.5080649.5082706",0,0,0,0,0
"CM002239.1.5083593.5084985",0,0,0,0,0
"CM002239.1.5086126.5087106",0,0,0,0,0
"CM002239.1.5089749.5092199",0,0,0,0,0
"CM002239.1.5094396.5096329",0,0,0,0,0
"CM002239.1.5096649.5097060",0,0,0.890849331881585,0,0
"CM002239.1.5098593.5100144",0,0,0,0,0
"CM002239.1.5148854.5150823",0,0,0,0,0
"CM002239.1.5151336.5151451",0,0,0,0,0
"CM002239.1.5152831.5154699",0,0,0,0,0
"CM002239.1.5155352.5157522",0,0,0,0,0
"CM002239.1.5205405.5206008",0,0,0,0,0
"CM002239.1.5207834.5208918",0,0,0,0,0
"CM002239.1.5250088.5250952",0,0,0,0,0
"CM002239.1.5822203.5823145",0,0.967116502282271,1.1201310645131,0.944345145683563,1.10063729000234
"CM002239.1.5848608.5850702",0,0,0,0,0
"CM002239.1.5851069.5852551",0,0,0,0,0
"CM002239.1.5866625.5867116",-1.36930231736432,-1.36553863275091,-1.34219152590026,-1.91979139819869,-1.8200738981157
"CM002239.1.5868123.5869498",0,0,0,0,0
"CM002239.1.5869809.5871864",0,0,0,0,0
"CM002239.1.5878978.5881084",0,0,0,0,0
"CM002239.1.5881420.5885111",0,0,0,0,0
"CM002239.1.5887563.5888184",0,0,0,0,0
"CM002239.1.5889232.5889980",0,0,0,0,0
"CM002239.1.5928091.5930117",0,0,0,0,0
"CM002239.1.5937269.5937656",0,0,0,0,0
"CM002239.1.5938999.5940994",0,0,0,0,0
"CM002239.1.5941404.5943417",0,0,0,0,0
"CM002239.1.5943562.5945207",0,0,0,0,0
"CM002239.1.5946298.5947549",0,0,0,0,0
"CM002239.1.5949690.5951318",0,0,0,0,0
"CM002240.1.560618.561578",0,1.30779640232689,1.11680397679934,1.09120683538913,1.09442568831483
"CM002240.1.564304.564806",0,0,0,0,0
"CM002240.1.565371.567026",0,0,0,0,0
"CM002240.1.567156.568335",0,0,0,0,0
"CM002240.1.571751.573454",0,0,0,0,0
"CM002240.1.575048.576689",0,0,0,0,0
"CM002240.1.638674.639662",0,0,0,0,0
"CM002240.1.640868.641662",0,0,0,0,0
"CM002240.1.642039.642719",0,0,0,0,0
"CM002240.1.642903.643795",0,0,0.810101252134347,0,1.11339155186656
"CM002240.1.644542.644869",0,0,0,0,0
"CM002240.1.647894.648408",0,0,0,0,0
"CM002240.1.652639.653407",0,0,0,0,0
"CM002240.1.655581.656324",0,-1.03224108575004,0,-0.99831929947018,0
"CM002240.1.657737.659487",0,0,0,-0.978556465457086,0
"CM002240.1.662805.666353",0,0,0,0,0
"CM002240.1.678920.680033",0,0,0,0,0
"CM002240.1.680539.680612",0,0,0,0,0
"CM002240.1.681559.682080",0,0,0,0,0
"CM002240.1.773458.774595",0,0,0,0,0
"CM002240.1.777441.778323",0,0,0,0,0
"CM002240.1.5971302.5974966",0,0,0,0,0
"CM002240.1.5975681.5977842",0,0,0,0,0
"CM002240.1.6023507.6024661",0,0,0,0,0
"CM002240.1.6025495.6026290",0,0,0,0,0
"CM002240.1.6027729.6028640",0,0,0,0,0
"CM002240.1.6029830.6030256",0,0,0,0,0
"CM002240.1.6030836.6031483",0,0,0,0,0
"CM002240.1.6032207.6032868",0,0,0,0,0
"CM002240.1.6033312.6034014",0,0,0,0,0
"CM002240.1.6035120.6038202",0,0,0,0,0
"CM002240.1.6038403.6040286",0,0,0,0,0
"CM002240.1.6041266.6041800",0,0,0,0,0
"CM002240.1.6042571.6045717",0,0,0,0,0
"CM002240.1.6047046.6049161",0,0,0,0,0
"CM002240.1.6052653.6053377",0,-0.917881052591552,0,0,0
"CM002240.1.6053948.6055244",0,0,0,0,0
"CM002240.1.6058226.6058877",0,0,0,0,0
"CM002240.1.6060920.6062353",0,0,0,0,0
"CM002240.1.6064587.6066000",0,0,0,0,0
"CM002240.1.6081632.6083258",0,0,0,0,0
"CM002240.1.6084712.6086068",0,0,0,0,0
"CM002240.1.6087153.6088614",0,0,0,0,0
"CM002240.1.6100091.6100997",0,0,0,0,0
"CM002240.1.6119261.6119798",0,0,0,0,0
"CM002240.1.6120565.6121372",0,0,0,0,0
"CM002240.1.6123259.6124310",0,0,0,0,0
"CM002240.1.6155249.6157523",0,0,0,0,0
"CM002240.1.6157635.6159880",0,0,0,0,0
"CM002240.1.6159883.6161878",0,0,0,0,0.93267302272245
"CM002240.1.6162381.6164419",0,0,0,0.708659369822397,0.847093145802333
"CM002240.1.6166307.6168117",0,0,0,0.757402068993481,0
"CM002240.1.6173804.6175672",0,0,0,0,0
"CM002240.1.6177260.6177892",0,0,0,0,0.998403915744943
"CM002240.1.6192809.6193672",0,0,0,0,0
"CM002240.1.6194673.6197388",0,0,0,0,0
"CM002240.1.6198658.6199980",0,0,0,0,0
"CM002240.1.6214816.6215116",0,0,0,1.01644863767498,0
"CM002240.1.6217321.6218940",0,0,0,0,0
"CM002240.1.6220000.6220672",0,0,0.92823572161065,1.1187331533315,1.21593915702117
"CM002240.1.6222267.6222909",0,0,0,0.926386463947399,0
"CM002240.1.6223716.6224199",0,0,0,0,0
"CM002240.1.6225075.6227238",0,0,0,0,0
"CM002240.1.6228734.6229094",0,0,0,0.94937113466763,0
"CM002240.1.6229404.6230566",0,0,0,0.962301883951707,0
"CM002240.1.6231159.6232580",0,0,0,1.02317708417352,0
"CM002240.1.6232860.6234598",0,0,0,0,0
"CM002240.1.6235621.6236738",0,0,0,0,0
"CM002240.1.6237806.6238634",0,0,0,0,0
"CM002240.1.6239637.6241091",0,0,0,0,0
"CM002240.1.6379931.6380604",0,0,1.18124965574153,0.978876311211323,0
"CM002240.1.6411399.6412219",0,0,0,0.883677686517457,0
"CM002240.1.6412875.6413555",0,0,0,1.58088983902815,1.16691561370758
"CM002240.1.6414592.6416401",0,0,0,0.88351017108092,0.794187112361315
"CM002240.1.6417639.6419476",0,0,0,0,0.85806542536747
"CM002240.1.6420072.6422165",0,-0.950212697388806,-0.822342782358514,0,0
"CM002240.1.6422488.6423410",0,0,0,0,0
"CM002240.1.6423833.6427067",0,-0.761386847976298,0,0,0
