"order_idx","gene","cluster","K27_WT","K27_cac1","K27_ash1","K36_WT","K36_cac1","K36_set7","RNA_cac-1","RNA_set-7","RNA_ash-1"
90,"NCU04706","K27 lost only",4.01450525801497,3.2504018697661,-0.762842194635,1.44476368172717,1.16969604798483,1.38266696448895,-0.447506197071023,-0.503220843825209,1.49873198605013
91,"NCU08086","K27 lost only",4.38605126050234,3.24502788166245,2.91247173241296,1.21562223280085,0.778792160289132,1.4257537402202,-0.440154440536955,1.49859160006471,-0.542308162578329
92,"NCU09585","K27 lost only",4.12173872707198,3.23706240833215,2.76483323686582,1.41639380835585,1.05385720532949,1.59668116508209,-0.528192197808977,-0.528192197808977,1.49877243887483
93,"NCU07107","K27 lost only",3.73546023994541,3.16001230143026,-0.225882345214355,0.997378720266352,0.619597559524049,0.443528844306845,0.430864286800102,1.21003188621014,-0.864655978420049
94,"NCU07103","K27 lost only",4.07470528790011,3.11658590112001,0.672887352216216,1.48972057402796,1.62239979435638,1.62245887930315,-0.5,-0.5,1.5
95,"NCU12076","K27 lost only",3.77323007903113,3.08685275496155,-0.226901403419045,0.653758097336379,0.572049393844971,0.333861435149293,-0.440161245454666,-0.0830259789222185,1.41539219273624
96,"NCU04704","K27 lost only",3.78177273380982,3.08200094167231,-0.777212253246361,1.18270655980439,1.01945139571804,1.64674754718332,-0.513095094728256,-0.513095094728256,1.49973933027195
97,"NCU09837","K27 lost only",3.86996456385547,3.04642548641683,2.95354128809937,1.55973245917471,1.40966679711119,2.0842036535767,0.416190880288108,-0.831081720735722,1.21987347195892
98,"NCU04708","K27 lost only",3.82675408413597,3.0376051218526,-0.527639517972741,1.45555460938745,1.04133899580493,1.50464191342566,-0.471195129847098,-0.51719223824859,1.49968673315316
99,"NCU09578","K27 lost only",3.76040309660185,3.00801422361347,3.09514570598397,1.09542539000273,0.643611720130043,1.25961610057421,0.242422239245402,1.31481477645526,-0.77861850785033
100,"NCU04896","K27 lost only",3.63582325945381,2.9402688388513,2.7265128850177,0.770659819085807,0.137824538166949,0.695696863156329,0.864422702506111,0.862476408725734,-0.957835904196963
101,"NCU04694","K27 lost only",3.16692997444635,2.90558936436661,-0.870431123500406,0.719876754495198,0.70200564908543,0.192919267303882,-0.626190756875697,1.3463292214031,0.157609751061697
102,"NCU12069","K27 lost only",3.84950550072644,2.87870176388358,-0.329788483889387,1.42427036207687,0.963879640376233,1.39410761029514,0.0577546795107424,-0.725834007176,1.39391333484126
103,"NCU08207","K27 lost only",3.52680039340548,2.81932351719578,2.40445500736455,1.31252586688938,0.643402140795583,0.76479425697034,0.00151594155019516,1.41370752630636,-0.707611733928278
104,"NCU09453","K27 lost only",3.98590736244521,2.80688646923951,0.541184003301269,1.55729084328537,1.38742089460827,1.90325859417091,-0.329837542036405,-0.579853994132459,1.48954553030132
105,"NCU07116","K27 lost only",3.51885673166769,2.79716669464793,0.032927038391436,0.908640065839247,0.495867695368402,0.766114099377928,-0.0477864614407567,0.408269929131651,0.995780790137529
106,"NCU07106","K27 lost only",3.99819533450132,2.79118672409292,0.732656887289027,1.47595103482035,1.54800550337215,1.56961802589417,-0.5,-0.5,1.5
107,"NCU08087","K27 lost only",3.69739006324667,2.79043758901722,2.42448245023805,0.670090840083966,0.586416469480558,1.28238085755031,0.253280085897739,-0.671385129808208,1.30396925205126
108,"NCU08085","K27 lost only",4.15462528670861,2.72377364777171,2.71623110183411,0.633819540652154,-0.0504162676391009,0.635211149368069,-0.663271151616173,1.43815063932891,-0.0779441802430624
109,"NCU12077","K27 lost only",4.00167854927874,2.6956192066689,-0.562308414310676,1.37091761217889,0.878148828347793,1.51168228396578,-0.5,-0.5,1.5
110,"NCU04703","K27 lost only",3.50835361070127,2.68513249475907,-1.01615667063235,1.41153245648919,1.20853605285888,1.81075512910159,-0.325011278990717,-0.513073084176912,1.48673384562568
111,"NCU08075","K27 lost only",3.87253501175011,2.57784075893441,3.39135161472834,0.732356300257115,0.180295020854559,0.85306452225229,1.40833680092637,-0.0570127280631243,-0.451721610151083
112,"NCU08539","K27 lost only",3.21582979053935,2.48306577579597,3.00025520625558,1.20921695546287,0.590586177147834,0.908609187604533,1.27479657018411,0.209472661913153,-0.403396271686381
